s_num,s_c,s_l,e_l,tri_num,i_pos,rmse
2,309.7010532596337,0.22942022738729764,5.241825230427729,2,"[0.13198296203811222, 0.2764088992722925]",0.2506014576504849
2,203.60426888113872,0.3311868709548762,2.739536341918827,2,"[0.31774712089299495, 0.1444562927629255]",0.10607751331219725
2,279.49725231840466,0.35731203726167743,6.073976616683032,4,"[0.05916155245582139, 0.24818723896048578]",0.7327759437108781
2,240.12720384734615,0.18622432380564743,3.904770344492813,3,"[0.17438365522290933, 0.11673826137969312]",0.5598316223474906
2,240.29089005225796,0.3219503068199381,3.8788543802905417,5,"[0.16074840736439833, 0.069326083758257]",0.37899934869225194
2,362.02124621814886,0.15287243252862245,7.987024200198048,3,"[0.12132609239985037, 0.18418013209355488]",0.19084957481698922
2,398.89513292489926,0.2521369743412295,8.935506944989358,4,"[0.1787764979285339, 0.0954718456110416]",0.5568618073089103
2,483.33679381406944,0.35095000247868946,2.1142254651482926,4,"[0.10123791917220992, 0.013682444746771716]",0.13615667515323107
2,171.15636772792138,0.18685438804770035,0.650881240874851,4,"[0.09446523769011106, 0.04543967655620074]",0.029354910848361615
2,404.97555825186305,0.3205837189603222,9.786481848295075,4,"[0.2216795148334677, 0.09147269090558591]",0.44769078667362255
2,212.96786877698077,0.37226321960807,4.009543090492924,2,"[0.3981771651277678, 0.1480957697139743]",0.4473070320067087
2,318.09124755667244,0.25180696523622714,0.20980398011321677,2,"[0.045197466097925854, 0.09956742130012064]",0.06710119283162425
2,256.47928666002497,0.22516434139505173,8.362459533643245,4,"[0.13687325249330018, 0.23142722600511567]",0.42560632682548594
2,286.5580980066082,0.3639505704992382,3.257613324483213,4,"[0.1851300791773719, 0.026717065243144156]",0.3798936743354269
2,197.50381390862208,0.39046629081394607,6.462228914485651,6,"[0.10100785774939447, 0.2458083867333838]",0.6321390084713674
2,330.3571430758843,0.2327420763596524,0.1419743711393895,4,"[-0.03985631667057421, 0.10020956438676731]",0.13673489323573287
2,350.4267850535532,0.34338503413998334,7.465039905002819,3,"[0.27427785854363473, 0.10392356685734527]",0.2094128007246949
2,157.0600806174531,0.17935459622507266,7.2557677430961975,3,"[0.39479028145868644, 0.22480011299217362]",0.35510116268713265
2,348.0844501702884,0.29172156676823924,9.289503709806459,6,"[0.1691349073238848, 0.061853513821463146]",0.48564954113731795
2,188.81935936113632,0.37312271372351613,7.0941590286669785,5,"[0.303034680745776, 0.10546158400589367]",0.572566630248879
2,211.72285947559874,0.3073248370377055,4.340154515812099,2,"[0.17380843317682615, 0.3773606342840191]",0.13553529518029064
2,394.44857519181005,0.36054311456846777,3.2223336347290465,4,"[-0.04043812044200601, 0.18748125219268952]",0.1760871631559968
2,397.12918839360105,0.2865682911114376,2.3426404829059266,1,"[0.29083804253641854, 0.11409932914537058]",0.34239602440347844
2,377.2436265088053,0.3245804070835243,4.084254449601685,1,"[0.3983217127067692, 0.21273190260413288]",0.3364334378312068
2,498.28811986527154,0.3375654663273389,3.358896656800697,2,"[0.0512789873515655, 0.1901465663945161]",0.45492889622067817
2,456.92292303492593,0.2574350354838797,7.207161744230138,2,"[0.25072960661240695, 0.13297154188137428]",0.9680169701588028
2,464.15029738641226,0.36087409623398903,4.626374268113324,4,"[0.1463575468830649, 0.04116155118284048]",0.5608980644668522
2,287.44661809989026,0.2778204880442665,4.987950931618224,5,"[0.0548324322647325, 0.15075780107970616]",0.1049072166980548
2,417.0768507373379,0.3920535424572228,7.042124126711606,3,"[0.2540652774422968, 0.08742435460721643]",0.07944630495824934
2,280.0622641082539,0.2596074181395106,0.4370361520109223,1,"[0.11712054312948017, 0.21320385345628468]",0.16033715395849502
2,415.99538257738425,0.21249004795170331,2.09120434943482,6,"[0.013494156832868587, 0.05330918221716752]",0.25748701810455976
2,302.50770612781025,0.23554393817389013,7.540473271902352,2,"[0.3545224958328017, 0.18497123691961437]",0.2248724012848619
2,261.19307551511247,0.26721802775727443,0.15286191311270292,1,"[0.12043142238175208, 0.19929967858574915]",0.21675961692879708
2,431.5900272918313,0.34502669506036376,7.352416801019334,6,"[0.14656231972648048, 0.030924859493596357]",0.27502734433773596
2,320.83102742650925,0.38681839464613776,5.353974598894537,2,"[0.13693121037170453, 0.34723571038713785]",0.23130469915704652
2,277.86619540970094,0.25248207224082886,4.874828593783416,4,"[0.08786375564527349, 0.16113580553137696]",0.6687319393437137
2,423.5567113022451,0.2693252682501918,6.212899305630634,2,"[0.1308686608046783, 0.2446841780492729]",0.35096536172664805
2,230.78656264878478,0.17642594313427054,0.9895969797837201,1,"[0.25607507600792523, 0.16208124047505146]",0.1354350184484045
2,409.3239359680354,0.2177076706902528,7.641189939860256,2,"[0.26679984545237545, 0.14751559475412201]",0.44321393363789857
2,321.8662914779918,0.22153571513461817,3.74685034379533,2,"[0.21366468041132658, 0.10738782508410583]",0.0847345830964747
2,181.90909492463084,0.19922079301728537,0.6675717876102705,1,"[0.32169193418071385, 0.13894675248689856]",0.23767956407438035
2,418.59242949518546,0.39546702701056735,2.6649240328703705,1,"[0.334040839780373, 0.1534201197803462]",0.32677246905537305
2,320.67671499384033,0.19189671660714896,5.926154764824542,2,"[0.26982910180066855, 0.14168151979524057]",0.29230313066033153
2,212.99690261258294,0.17492477961625844,2.3650903189832952,1,"[0.24537994581831535, 0.3929232207086717]",0.11339926668477959
2,202.50169847789488,0.3625000252002221,7.5574125725593175,5,"[0.12013882064352244, 0.2892745764213678]",0.1957028095994303
2,338.52033093999296,0.16212805129599817,2.6774853267558263,1,"[0.16113646847836982, 0.2760067432600616]",0.20263593563728655
2,464.03449057915503,0.21489916641895312,5.591671980177986,1,"[0.36236592437334514, 0.17471484278716387]",0.42404883517863834
2,225.36743615033606,0.39845559539432307,7.022121963367538,4,"[0.3318575405843933, 0.08385410765011675]",0.9957059252190613
2,196.14303751123978,0.35165831212519255,1.1130953402119659,5,"[-0.028486976735777603, 0.16564300169087143]",0.16858482467006475
2,286.4633792625925,0.37756092774879874,6.009113762622908,3,"[0.30402583621629986, 0.08663588101006442]",0.7425104259328386
2,316.1127073665873,0.3268031859170105,0.8577029841642636,3,"[-0.03499891206257749, 0.16079001647009905]",0.0994942863835269
2,434.5210713754657,0.3222420160296532,0.9696562395901132,2,"[0.1294094633159908, 0.030730397813814203]",0.06741156456584674
2,460.6799019976866,0.28981938138099056,8.115375274534815,4,"[0.17384951354982592, 0.05690546445771716]",0.4232083455127009
2,161.1273434944282,0.1949919859385757,3.338005028514597,4,"[0.10454552963082464, 0.1863632624707654]",0.059872226048817485
2,285.2866154297448,0.3960654591754119,8.515608487847409,4,"[0.3025538488710041, 0.11688588545659795]",0.8193541917523979
2,152.66659279013757,0.28250872757234735,0.9709116282453589,2,"[0.2519618522824042, 0.11921438591204825]",0.09855825768866094
2,283.45368116257555,0.3016563643613883,7.12417573458615,2,"[0.39598194750915694, 0.19370805408791925]",0.2722799162541921
2,324.89173813715934,0.32762377139680204,9.628324543402279,3,"[0.32152741157169273, 0.15325476932113857]",1.0104415196906582
2,409.0994274354808,0.2102873246894867,7.708467688691143,3,"[0.09893486784492705, 0.18923529772446313]",0.6085594722247655
2,468.39116778386574,0.15083156575975343,0.2788907628503112,4,"[0.08126016128444513, -0.04087776887328892]",0.11542940344010941
2,411.8154581685216,0.29440897901608354,1.021168802448219,2,"[0.03737517365129961, 0.12474720299745401]",0.1691732079605118
2,249.3039374557337,0.2843735908187547,3.5181151914845077,2,"[0.14716733165552287, 0.27823489426273473]",0.23010665987873408
2,221.23829999395673,0.15847913642037256,9.568747351942129,6,"[0.18642840650397297, 0.10337417683289019]",0.3239992067694685
2,412.6840202683669,0.3013754621785475,1.2739438600866104,3,"[0.029229913807640284, 0.09748435290257607]",0.1030287010955346
2,499.1684115975185,0.2284532813259013,1.7385251207809616,1,"[0.10423169730637072, 0.17605486494084188]",0.2583755206856871
2,206.8399992962287,0.3662675012070412,1.6069227638497974,4,"[0.04726497858782147, 0.16889523037978726]",0.043272293377501686
2,200.0740708927991,0.27826575733736125,8.762348521819314,5,"[0.2750633902183134, 0.1398884342122826]",0.6411033231528992
2,285.15324753102925,0.39037427843034256,4.377022904255235,2,"[0.14439149739256396, 0.33782692155815175]",0.19303069321708632
2,342.11788531901004,0.3591042269410851,7.399656304473844,5,"[0.19470777797736494, 0.07318469279329642]",0.5249686851644606
2,398.54926212803963,0.16675393768763236,9.326714480020193,2,"[0.2838337909631822, 0.17716163481755365]",0.2567670681209878
2,412.86293026513476,0.3277860511003746,7.327682324350456,2,"[0.14366073972802718, 0.31069838806500705]",0.1613694930728644
2,304.52626916031465,0.32076172162166017,5.268891659393564,2,"[0.15222046318860794, 0.3193906995074095]",0.23823608295262205
2,316.74286165986143,0.22842473607045805,9.13366271762183,5,"[0.17647708106598747, 0.09098613376963194]",0.25032526638918434
2,440.8873743920174,0.3753917631990662,5.574830697785259,5,"[0.03410528892917031, 0.1491522849195529]",0.16310377592493402
2,213.8554279225087,0.22438851123797482,8.274855635348686,3,"[0.2046592166671214, 0.34511818250967374]",0.3579419474685627
2,463.93287660015295,0.1602473313124017,6.3550926793000295,3,"[0.07542468946429903, 0.13116082683155228]",0.037018346012852754
2,406.0857429842338,0.28657100076908637,2.364215626543965,3,"[0.11787307696902982, 0.04447530606630962]",0.13721383685490776
2,403.21213712161943,0.24456473148485422,3.0186726649077356,1,"[0.3059826445635123, 0.11812553244018031]",0.49715956016232354
2,180.25324661266856,0.2218019606462365,6.235080603817323,3,"[0.17446387671576558, 0.33760658181965864]",0.46974741800650904
2,274.40206504782884,0.2687052061204941,7.190330735133945,4,"[0.1050190721036568, 0.22267108337282104]",0.10447543644426639
2,230.10086213431183,0.3141212898053492,4.002492958068728,2,"[0.3300499248360861, 0.17698186834463736]",0.37809702451404614
2,395.61360233066955,0.38170549740666404,8.256357509009097,4,"[0.06634530118078014, 0.23581296139041086]",0.45375984963590377
2,365.53614447979623,0.2528268597272596,1.7352079412494659,1,"[0.12229747084554043, 0.24994781880353645]",0.09893818383536548
2,314.33944985379446,0.18325571711342206,6.2318606879303236,2,"[0.2732523947283102, 0.16132107410977292]",0.005397540344084036
2,482.6094202108455,0.16402358386947477,4.8570930088654505,4,"[0.07744105801430462, 0.051843074774565845]",0.23068986504431188
2,432.93402102163805,0.2629476357514735,0.9460535723222063,3,"[-0.033984634910177114, 0.12159421326157394]",0.14787677962439336
2,292.9992895139925,0.3974694836430437,5.648993775728402,3,"[0.12189502985376743, 0.28510689440321935]",0.509036578701842
2,156.25001862255087,0.15796618597719456,2.067031035575125,5,"[0.061485556296133836, 0.11608673867810804]",0.24979425513973164
2,276.2627675092318,0.3572735105674232,7.316486000409238,4,"[0.2639884614763085, 0.1038666076147764]",0.7030698238686383
2,379.19800659897714,0.3207456622892328,8.18211055650096,5,"[0.06836674511589147, 0.17681453907468148]",0.24564469376376716
2,209.65785432684095,0.20493003540189486,7.130470214780215,2,"[0.3490228256459199, 0.3747741521996386]",0.9274581735380323
2,260.2048142227968,0.30922329605349785,8.588599619529099,4,"[0.11963567876916748, 0.2816631940848643]",0.6537219282727114
2,373.69380351363304,0.29593798126404824,3.7704893450234547,4,"[0.12814497793454338, 0.048888317374369106]",0.16725323012553286
2,397.32189650986265,0.16215859829608587,3.4092096937822616,1,"[0.15625556022302556, 0.2768793626559626]",0.18158962434241144
2,306.62396876795606,0.20062443044636938,2.819105776223828,1,"[0.32623575326155574, 0.19118431963463767]",0.024805619272653498
2,370.9038929342172,0.225431735890242,0.49453413264824997,2,"[0.10725708627280717, 0.017113427427092542]",0.2556376814751732
2,237.86067265782293,0.20913766122453556,3.1369036271812534,2,"[0.24032512387609017, 0.1380774965912095]",0.4259806038823659
2,235.2452704682446,0.1759869749354348,7.510902846628933,4,"[0.13941746203123273, 0.2060905310773039]",0.45773391927946167
2,331.39346160578407,0.36454282272268285,5.934860009683279,5,"[0.18617604684621758, 0.0413029860956608]",0.4515005064218798
2,375.13777037078773,0.3445934647895106,7.790908005755836,4,"[0.08543803938869116, 0.21347497438204632]",0.3432102142566274
2,383.639840275691,0.3438771945610093,3.1936970947704966,4,"[0.16061114189545833, -0.012379430234592259]",0.29546577223874565
2,195.36963061304766,0.1657775029607695,3.4995422328628765,2,"[0.1783965278603441, 0.2767391922619654]",0.2020694834628102
2,177.8599945958425,0.2727244557729312,0.2555103551981952,2,"[0.08773891719912863, 0.16874186868864405]",0.13448229015705765
2,360.9298224394332,0.17926628980661624,6.294533272830481,2,"[0.1688608452875512, 0.22410787825007084]",0.6065713547981104
2,479.84761131099305,0.3333578406548714,7.728412591400974,2,"[0.13450174583135988, 0.2867095672578287]",0.45398789920351607
2,302.2423569820707,0.24957144632021838,8.713962883944795,3,"[0.16343565725485565, 0.2735977437010201]",0.6296158047073763
2,247.11190028249393,0.167890492666584,7.951012715783313,2,"[0.3780977849151277, 0.2597472488554874]",0.2927196934931222
2,325.41108888386464,0.19528587512368437,2.7846396351281943,2,"[0.09860275496140752, 0.1645605028483208]",0.16428432112583227
2,262.82896640995654,0.2924159559172035,5.723960598320401,4,"[0.2119903202245278, 0.08794782308807508]",0.21503413328571258
2,454.1008748857879,0.22968340119903602,9.540900951693317,4,"[0.1606041928866786, 0.08675113771168091]",0.585492230445811
2,250.93862012158974,0.1835921114394803,4.84595193065234,2,"[0.16768503037476046, 0.28293171246174764]",0.13927041855443242
2,455.24787689499254,0.3756870359800727,3.645338050508383,5,"[0.1270357906404863, 0.004556826401302949]",0.05764523758430033
2,489.74686358631726,0.38777472906911903,1.0376763532914768,3,"[0.11748227040161396, -0.004230445354034107]",0.2389454233528109
2,297.46604706020577,0.26861688985380705,8.985694242715676,3,"[0.30623093327627326, 0.14810294502877985]",0.4874588941587895
2,169.7210468108239,0.34508585560768257,3.856880129556007,4,"[0.2673648667899716, 0.09026753607533539]",0.39305589460292345
2,301.6418769123917,0.18314898817156255,9.062103751234893,2,"[0.36452990971731136, 0.22713814030714818]",0.2477375674425756
2,186.14722964017702,0.3690834189293771,4.705556492651841,5,"[0.2406293163257358, 0.0897558233949976]",0.2539890435427248
2,464.6278838457666,0.27124498839986494,2.0952465447855673,3,"[0.04200309372030031, 0.09281395635564837]",0.2714474789820789
2,366.96678142416664,0.15190830751865061,9.074271573597235,3,"[0.20171963254180703, 0.12908058079919527]",0.08449991279457407
2,219.9617726963386,0.24189014248688834,6.95181406751437,4,"[0.11497140664219274, 0.25392136045586555]",0.4782435442039203
2,214.15091596249658,0.31364503134996624,2.4109731377336727,3,"[0.09032665887847868, 0.20499231966684373]",0.17520962652761568
2,394.07755732856504,0.3704323072641411,6.803870583584651,6,"[0.1900755596076209, -0.024171619946446843]",0.36046877072349376
2,352.6567662577688,0.20449853868445397,9.745231516776688,3,"[0.24566936839170006, 0.14216702489810462]",0.20224636802391116
2,341.9413581506868,0.2666979775588427,7.374649585867896,5,"[0.07138606272294423, 0.1571012145005739]",0.21644898528479098
2,205.5654176420923,0.2512973826716157,2.9349980127484154,2,"[0.2841962764804039, 0.14936982329796233]",0.11613783955081997
2,207.19936303280377,0.1893954073208018,9.15255620518338,6,"[0.11417631054777122, 0.19941567020428175]",0.2299430812591898
2,273.46187441591246,0.2579401384390529,2.8148269455561,1,"[0.22115178433826477, 0.3885386018925886]",0.1236072567734485
2,212.46142339839844,0.38875035955429843,9.628963676279291,6,"[0.29335377072524893, 0.12294072928636413]",0.5119370876366034
2,167.20808204088507,0.3449819970093938,1.5276760014534174,2,"[0.30171860504288883, 0.1237782801825662]",0.0852220529602092
2,463.0491281402112,0.24743104479574426,4.502706518228211,1,"[0.17271615427316123, 0.3218464267615285]",0.21250636564750977
2,356.0877020713441,0.1965004018424367,7.950065514706028,4,"[0.16077291856652176, 0.09414474665753197]",0.5332475051698155
2,284.742697740852,0.34013711136763836,0.8311901553034806,1,"[0.1178918037065706, 0.28540043984799734]",0.12260138533007418
2,162.50552044787452,0.34883581075462144,8.589364734130937,5,"[0.18164994200757867, 0.35067564378281424]",0.7027172131353433
2,406.10292196486324,0.36071742605063006,5.10827910844117,2,"[0.08322908132901158, 0.282272419882169]",0.5828632574586763
2,277.71106018775345,0.19861609476962638,5.389132340245122,5,"[0.13210906117959853, 0.06400859593100539]",0.16082462091327834
2,429.3707411372623,0.31822296734211564,5.145531517793805,5,"[0.1804691918375202, -0.041376949105353666]",0.4555966362841365
2,202.49772923796897,0.25484997829697764,6.862603854536057,5,"[0.22570849686182304, 0.10690039205105917]",0.09117042307340553
2,273.62169287517975,0.1696923673180515,1.898112235413948,1,"[0.18152193702822217, 0.2769462909447221]",0.08137577975004945
2,249.8301583108062,0.2793848245675642,3.7376717361269973,6,"[0.12174611826595383, 0.04984609134815221]",0.391535802015482
2,190.55976803204237,0.2578888865246201,6.104719729739988,3,"[0.33628942864160327, 0.1662065517293242]",0.14098607016668466
2,164.7271830968297,0.177618499924412,9.255430169083986,4,"[0.19547059244515363, 0.35080398623117826]",0.3122181158121911
2,163.82638580732785,0.2990326801813251,4.805435485499,3,"[0.18610497176791263, 0.33925014024919553]",0.3443371283805902
2,191.36021039255345,0.30582672194041965,3.0587920753705533,4,"[0.2023783947245078, 0.07311931930436977]",0.13776486454636272
2,450.9003999356817,0.29574272976092586,7.811214951169526,4,"[0.1707913857322202, 0.06288609559005687]",0.5085315686798938
2,304.67612705240896,0.1691183311999129,5.329100186773386,3,"[0.1783215563611641, 0.09109608623837273]",0.2606795410672822
2,390.62578998247335,0.19851052751022505,0.11284332576943612,1,"[0.1297752579557646, 0.061577749032778684]",0.0470189894808883
2,255.791132148308,0.34593094646891487,5.916114292870245,3,"[0.13724403145332553, 0.2958773849487646]",0.3930604086594004
2,250.25789280847354,0.15932468177280404,3.0405084204553,1,"[0.24813307866014822, 0.37678025269645465]",0.1103975272430109
2,194.47017192842756,0.3764500729546798,7.227736566260977,5,"[0.30024501024971595, 0.1076380635917229]",0.5236366044873677
2,281.30070281798305,0.20685258006037083,5.826196990789687,6,"[0.12369649548584805, 0.049143346774234875]",0.40802248717339346
2,275.57649196747735,0.20499692809256562,5.361498034315419,2,"[0.15566436958217422, 0.29282306204191044]",0.2620829703271286
2,488.6723686274646,0.24846163384551276,3.3894873791324507,5,"[-0.0277437355431715, 0.11203714781471441]",0.2960992811633057
2,404.14199775160694,0.21462677325041207,7.447742713542448,2,"[0.13846335354570916, 0.26814433481923294]",0.4961406469281006
2,406.0585348917557,0.2580235956996403,6.764269898345376,3,"[0.19310066301328332, 0.09060252590770768]",0.2434024299154582
2,437.0722945123788,0.27177153597334724,6.7982439423068755,3,"[0.08607158954302802, 0.18730113094801004]",0.1889248755242085
2,439.94632194532085,0.2871400227315608,9.85415118447154,2,"[0.1625487668621194, 0.33648834834823016]",0.42737767128239856
2,354.72160722888043,0.2601573606774292,2.5400561440639136,2,"[0.18114641816254828, 0.06728745042017731]",0.1984464343538374
2,191.50143385422464,0.30247168105706634,2.9219669639333015,6,"[0.059957591304099556, 0.13817978424494803]",0.27809318526702814
2,169.88588494442732,0.15933875719886145,7.929219260299191,3,"[0.2537819666942349, 0.36179710359238026]",0.2905598403686292
2,417.093976323495,0.26226956385786815,4.680877770226769,4,"[0.12029689916825814, 0.051625953490885945]",0.1629635082513921
2,434.6097566605327,0.2267198211085361,0.9302827868715535,1,"[0.08715888155400203, 0.163859161158581]",0.06849317014819147
2,267.05252059679214,0.32887067904272116,4.631290501258665,3,"[0.24989157442432874, 0.09426773879855449]",0.3136674163651631
2,340.2532144163083,0.16265782988042565,4.7537478668878315,1,"[0.3956992330800051, 0.21363206998029338]",0.32006154133675807
2,318.84951365240386,0.15473975925969777,7.597037345509704,2,"[0.300577664859067, 0.17468373953601868]",0.262530845988487
2,271.18919835461634,0.21564015563839659,8.742698225028406,5,"[0.18758061852617636, 0.10544002872100267]",0.39133508154816565
2,274.638981527949,0.2399099342878646,1.0114253980492827,1,"[0.24879056142869538, 0.14167781045427608]",0.2805985756945452
2,455.86745804864466,0.34323520841184835,9.860969000914814,2,"[0.35633732603053947, 0.16262698310832735]",0.36360765219469005
2,339.03365276349984,0.3041327051515468,5.221949833297943,4,"[0.05465986219069008, 0.17461403293332256]",0.2772723007850912
2,396.65841784688837,0.32877014978685704,9.807342322337725,2,"[0.18288245297333494, 0.38441795459377626]",0.6498429364592447
2,236.45015057572914,0.27716948961879107,0.32204628571096183,1,"[0.24633618885052255, 0.12214913671087668]",0.06274518527766984
2,388.54878185308155,0.2102530414848028,8.836670005061968,2,"[0.17158146757892134, 0.3020409886616523]",0.6658537699177699
2,257.9213171713584,0.2591616097061966,1.3321738554442886,1,"[0.3046568021680306, 0.15260519796872074]",0.08438424280874601
2,366.9570192181083,0.3008610617226519,8.144156996170738,3,"[0.25838883154750547, 0.10615378081138327]",0.6041231369238849
2,315.07994324041215,0.35182491186557663,7.243308586136456,2,"[0.17006232945462807, 0.39750346600508724]",0.2738508063788459
2,225.77863017599236,0.2651007146303367,5.5055250102354485,6,"[0.05791596097732732, 0.16477063254738455]",0.3143468782270065
2,493.5121281015502,0.1970649717999466,0.4954782510836242,1,"[0.12419905870159387, 0.055766002701383044]",0.06455284545972872
2,468.2275886165802,0.209617831732156,2.7209203426881547,5,"[0.07220042883383576, 0.004694971721476815]",0.41455469380194065
2,293.8698533790305,0.22959862275648213,2.6642451586228844,1,"[0.17654417354230056, 0.3537301588668129]",0.15871611775194733
2,467.10637870338354,0.2881215833323282,3.186204536852962,5,"[0.09423668415664821, 0.00525696485365551]",0.3726436810367628
2,223.35179772660143,0.27155068319940023,6.238887290892096,6,"[0.17734716725953825, 0.07432308987906905]",0.3377704307608648
2,235.0921585558129,0.3366517445273175,6.3720662024119115,3,"[0.12523157842599386, 0.333605094200493]",1.0472197644533972
2,158.21328755258568,0.1652055262188852,9.48973906020308,6,"[0.24239032297177066, 0.15724970520223402]",0.24528410843365958
2,477.6333489257723,0.3131899875703677,4.440520403299858,1,"[0.1580247902519697, 0.3505689702316136]",0.11405692628515035
2,349.5716936551869,0.349800865313309,7.965823171681511,3,"[0.11456733597221491, 0.2881179200404844]",0.6760970817004966
2,437.50060764610106,0.3821674130784285,7.043593281301341,2,"[0.098846642152842, 0.32754116545939205]",0.8022161100997239
2,435.5388347609998,0.23221954758950328,5.0724348986995915,1,"[0.3390210533944057, 0.22510031282689758]",0.4461628992742187
2,200.89002703041749,0.34161769278491194,6.138271381149611,3,"[0.15690323462944267, 0.3675068530322141]",0.2081686215279585
2,490.8054781867686,0.3872884103012414,2.4716833007289973,3,"[-0.020064038396349293, 0.16486752396751947]",0.1643514738476865
2,398.18683707932917,0.3632254709479838,4.732751625733077,6,"[-0.06073098380225339, 0.19773542402823652]",0.4966016786541941
2,487.5153315839503,0.23652065301406727,2.8394489072632725,1,"[0.23936011816771552, 0.11969887325400719]",0.15288288047162757
2,368.3554454552519,0.2494100500567042,2.651570966605882,5,"[0.07642793093985445, 0.03608124064292256]",0.2589905402596734
2,419.7215952294436,0.3284763800728713,9.661905973119932,5,"[0.18645512002042364, 0.065501273189222]",0.4357671777234793
2,169.44020971978262,0.19059570638420734,2.493347031035944,2,"[0.2678312491086091, 0.17550603675356058]",0.1695311812249441
2,203.23661546357508,0.16631179159690357,2.253338141189446,1,"[0.26718659297042235, 0.3846502265730082]",0.12426250053911443
2,289.86205228078074,0.1595297260410259,4.663578192735425,2,"[0.23735135319177803, 0.13373341851674125]",0.17916186364328793
2,280.9257097876725,0.21566797909870639,5.508057177457003,2,"[0.17043696454450807, 0.29006462740190575]",0.246262293472764
2,231.5465105821791,0.3992805090409746,7.240759989597877,5,"[0.27501639040619885, 0.09630527825475454]",0.22263510802874112
2,405.61296417793716,0.23477743759242464,4.690222655784525,5,"[0.04428720578552686, 0.09378218148867401]",0.16583929312794718
2,219.31083261792293,0.2982050804251055,4.965040371360203,5,"[0.19201155784739754, 0.07745679353938029]",0.3018654751346486
2,326.06435192634063,0.22426178364773416,8.609256230755806,2,"[0.36631992041378936, 0.1764373485461178]",0.5486656375400126
2,234.99140431150693,0.3920371919850727,8.479411266294317,5,"[0.29808824726183303, 0.09373051649139397]",0.5372889993387507
2,286.55585996443165,0.3405633391157208,4.242160636767042,6,"[-0.04125003163200924, 0.19626496645878444]",0.3923216854721285
2,377.9585076495132,0.39515781529148475,6.575024302531133,4,"[0.04645401514977543, 0.22348334295147598]",0.4907853713087141
2,229.95199174475715,0.27686054136013294,9.409248867289527,5,"[0.2581860884435374, 0.1250001429218568]",0.25330843904789857
2,430.83371672509486,0.24609830933975393,7.655644743491369,2,"[0.26805630602284414, 0.14365354799846253]",0.41900505763509244
2,175.42491802902612,0.22303713826785307,9.4347735228284,6,"[0.24850995634406015, 0.1401466141428469]",0.43174362088533
2,276.4055651610374,0.20036000391459594,1.3213098783451405,2,"[0.07572280605192827, 0.14089759553041403]",0.10685005471873059
2,450.6486693275169,0.31226833217536043,3.6888061341582534,1,"[0.3383203131147826, 0.13134583468595395]",0.3814329483402308
2,455.45956328300815,0.30835538013899944,5.352680462715132,4,"[0.146137333599071, 0.033204832238128534]",0.498281318085383
2,384.5130075175914,0.30877120873096653,6.779822595535691,3,"[0.1074356952802763, 0.2181726691885283]",0.5565708187838055
2,406.24041845172655,0.34129851118160703,2.978530223569358,1,"[0.15161016380025216, 0.33484233872984204]",0.1363204845086395
2,241.71560360063702,0.2478274464911603,7.628964003601759,4,"[0.12991209915476953, 0.24308794392036714]",0.3291009432014424
2,499.6178942926611,0.2437976695476149,0.26153255986453794,1,"[0.05029748743788298, 0.1269100460574102]",0.08448052680014938
2,214.6392015810099,0.22824027387586387,9.058788468691453,3,"[0.37427731796196906, 0.2064943890364659]",0.1624519147998167
2,271.3983991791672,0.22254009287206336,4.946041410367662,3,"[0.09971050574066698, 0.20867464495279997]",0.16755685811716342
2,363.5605890518299,0.18925785795031627,0.5316441437686314,2,"[0.031540490638518104, 0.09260049248641894]",0.14786984161863032
2,403.23105489910336,0.20429846300014085,4.877690237097935,1,"[0.35218251160862823, 0.2126031121442058]",0.12520179023159178
2,386.30628760107584,0.32505847371219093,2.8311910701895493,5,"[0.1234276581744086, -0.01163173440795956]",0.30619513513080293
2,453.28886744006877,0.3370478642887694,8.869184971290677,3,"[0.10178530110880302, 0.24567024087019013]",0.3301146610904526
2,287.6817782554593,0.38499133999956325,0.5898554557982272,2,"[0.003038902950950856, 0.19690140856049776]",0.18291039802765177
2,413.7558817939985,0.2357877370611232,4.342596733506828,1,"[0.1736918967884692, 0.347966678521063]",0.1892968871986429
2,247.1316244008916,0.3617019881889861,2.223599953082526,5,"[0.14912120021175856, 0.019191259649950443]",0.23178316008867106
2,182.2115017859644,0.18475649109842937,6.977858970406269,4,"[0.254939345903342, 0.16233532415586793]",0.4498790211615111
2,190.61698886916093,0.34760128302465876,5.079589918038846,4,"[0.2822441643149629, 0.10483302487255908]",0.2074664115818877
2,176.8805596936547,0.33974765519591443,5.263314040434458,5,"[0.249272821787477, 0.10577317023222155]",0.2444081013250996
2,382.04711980567726,0.3658677892356659,8.029992853303728,5,"[0.051913784426943554, 0.1974150447537879]",0.4022706526461551
2,266.6665911568578,0.32948731120409336,9.385791887407633,5,"[0.11464433685778119, 0.25143544750280966]",0.4613866741179688
2,469.0294673940559,0.30688847849968715,6.853148779523139,2,"[0.26212804725693484, 0.11811211779014563]",0.20750700938839764
2,327.72698621850134,0.1587495351568587,0.8673049196295257,1,"[0.17424542414468625, 0.11140237492731242]",0.07213545610635033
2,391.92868977382403,0.2658083638925059,5.443315799601799,5,"[0.047988618451816456, 0.11704761395530405]",0.234884465699848
2,427.4021822500382,0.28818984801839337,0.05313926599324503,1,"[0.051085866655318335, 0.14754174924489794]",0.1609756555018101
2,239.12747014826851,0.26709185977680416,0.007143943199107161,2,"[0.04914082018219901, 0.12378443280411888]",0.0363825729793382
